"","lng","lat","lterid","year","month","ppt","tmean"
"4644",-85.4,42.4,"KBS",1998,"12",44.3499984741211,1.82000005245209
"4645",-85.4,42.4,"KBS",1999,"01",107.089996337891,-5.1399998664856
"4646",-85.4,42.4,"KBS",1999,"02",35.7299995422363,0.409999847412109
"4647",-85.4,42.4,"KBS",1999,"03",36.1800003051758,1.26999998092651
"4648",-85.4,42.4,"KBS",1999,"04",160.559997558594,10.3199996948242
"4649",-85.4,42.4,"KBS",1999,"05",51.1300010681152,17.3549995422363
"4650",-85.4,42.4,"KBS",1999,"06",107.559997558594,21.9599990844727
"4651",-85.4,42.4,"KBS",1999,"07",92.2200012207031,24.8400001525879
"4652",-85.4,42.4,"KBS",1999,"08",51.0099983215332,21.0550003051758
"4653",-85.4,42.4,"KBS",1999,"09",73.6100006103516,18.4650001525879
"4654",-85.4,42.4,"KBS",1999,"10",36.0699996948242,10.9549999237061
"4655",-85.4,42.4,"KBS",1999,"11",24.3400001525879,7.6100001335144
"4656",-85.4,42.4,"KBS",1999,"12",87.6399993896484,-0.505000114440918
"4657",-85.4,42.4,"KBS",2000,"01",38.0999984741211,-3.98000001907349
"4658",-85.4,42.4,"KBS",2000,"02",40.6300010681152,0.694999933242798
"4659",-85.4,42.4,"KBS",2000,"03",53.060001373291,6.70500040054321
"4660",-85.4,42.4,"KBS",2000,"04",113.860000610352,8.80500030517578
"4661",-85.4,42.4,"KBS",2000,"05",228.619995117188,16.5849990844727
"4662",-85.4,42.4,"KBS",2000,"06",104.129997253418,20.2399997711182
"4663",-85.4,42.4,"KBS",2000,"07",130.080001831055,21.1549987792969
"4664",-85.4,42.4,"KBS",2000,"08",107.059997558594,21.3299999237061
"4665",-85.4,42.4,"KBS",2000,"09",133.389999389648,17.2249984741211
"4666",-85.4,42.4,"KBS",2000,"10",67.1399993896484,13.3000001907349
"4667",-85.4,42.4,"KBS",2000,"11",123.690002441406,3.80999994277954
"4668",-85.4,42.4,"KBS",2000,"12",98.9100036621094,-7.27999973297119
"4669",-85.4,42.4,"KBS",2001,"01",27.75,-3.33999991416931
"4670",-85.4,42.4,"KBS",2001,"02",111.360000610352,-1.97000002861023
"4671",-85.4,42.4,"KBS",2001,"03",23.0499992370605,0.944999933242798
"4672",-85.4,42.4,"KBS",2001,"04",79,11.0950002670288
"4673",-85.4,42.4,"KBS",2001,"05",193.119995117188,16.7950000762939
"4674",-85.4,42.4,"KBS",2001,"06",131.259994506836,19.9750003814697
"4675",-85.4,42.4,"KBS",2001,"07",51.4000015258789,22.5599994659424
"4676",-85.4,42.4,"KBS",2001,"08",145.179992675781,23.0750007629395
"4677",-85.4,42.4,"KBS",2001,"09",124.819999694824,16.3099994659424
"4678",-85.4,42.4,"KBS",2001,"10",194.960006713867,11.3500003814697
"4679",-85.4,42.4,"KBS",2001,"11",52.560001373291,8.91499996185303
"4680",-85.4,42.4,"KBS",2001,"12",70.25,2.3199999332428
"4681",-85.4,42.4,"KBS",2002,"01",51.75,0.0850000381469727
"4682",-85.4,42.4,"KBS",2002,"02",50.9000015258789,0.460000038146973
"4683",-85.4,42.4,"KBS",2002,"03",54.9900016784668,0.980000019073486
"4684",-85.4,42.4,"KBS",2002,"04",75.1699981689453,10.1450004577637
"4685",-85.4,42.4,"KBS",2002,"05",110.400001525879,12.6450004577637
"4686",-85.4,42.4,"KBS",2002,"06",47.0099983215332,21.7749996185303
"4687",-85.4,42.4,"KBS",2002,"07",108.139999389648,24.6349983215332
"4688",-85.4,42.4,"KBS",2002,"08",140.309997558594,22.7150001525879
"4689",-85.4,42.4,"KBS",2002,"09",42.3699989318848,19.8850002288818
"4690",-85.4,42.4,"KBS",2002,"10",106.400001525879,10.2300004959106
"4691",-85.4,42.4,"KBS",2002,"11",64.75,3.72000002861023
"4692",-85.4,42.4,"KBS",2002,"12",52.2700004577637,-1.93500006198883
"4693",-85.4,42.4,"KBS",2003,"01",20.0499992370605,-6.29999971389771
"4694",-85.4,42.4,"KBS",2003,"02",29.7399997711182,-5.26000022888184
"4695",-85.4,42.4,"KBS",2003,"03",50.1300010681152,3.05499982833862
"4696",-85.4,42.4,"KBS",2003,"04",75.1500015258789,9.94499969482422
"4697",-85.4,42.4,"KBS",2003,"05",166.580001831055,14
"4698",-85.4,42.4,"KBS",2003,"06",50.2799987792969,19.3099994659424
"4699",-85.4,42.4,"KBS",2003,"07",62.6100006103516,22.5
"4700",-85.4,42.4,"KBS",2003,"08",114.069999694824,22.7749996185303
"4701",-85.4,42.4,"KBS",2003,"09",123.410003662109,17.3450012207031
"4702",-85.4,42.4,"KBS",2003,"10",66.75,10.5
"4703",-85.4,42.4,"KBS",2003,"11",170.289993286133,6.22500038146973
"4704",-85.4,42.4,"KBS",2003,"12",57.1800003051758,0.140000104904175
"4705",-85.4,42.4,"KBS",2004,"01",46.060001373291,-6.19000005722046
"4706",-85.4,42.4,"KBS",2004,"02",29.9599990844727,-2.75500011444092
"4707",-85.4,42.4,"KBS",2004,"03",117.720001220703,5.14999961853027
"4708",-85.4,42.4,"KBS",2004,"04",16.2000007629395,11.125
"4709",-85.4,42.4,"KBS",2004,"05",265.089996337891,16.7099990844727
"4710",-85.4,42.4,"KBS",2004,"06",95.9700012207031,19.8199996948242
"4711",-85.4,42.4,"KBS",2004,"07",79.4800033569336,22.1700000762939
"4712",-85.4,42.4,"KBS",2004,"08",148.190002441406,20.0799999237061
"4713",-85.4,42.4,"KBS",2004,"09",40.9500007629395,19.3899993896484
"4714",-85.4,42.4,"KBS",2004,"10",80.8099975585938,11.4850006103516
"4715",-85.4,42.4,"KBS",2004,"11",106.309997558594,5.54499959945679
"4716",-85.4,42.4,"KBS",2004,"12",69.2200012207031,-1.52500009536743
"4717",-85.4,42.4,"KBS",2005,"01",126.870002746582,-4.93499994277954
"4718",-85.4,42.4,"KBS",2005,"02",65.4300003051758,-1.65500009059906
"4719",-85.4,42.4,"KBS",2005,"03",44.8499984741211,-0.279999971389771
"4720",-85.4,42.4,"KBS",2005,"04",17.4200000762939,10.8849992752075
"4721",-85.4,42.4,"KBS",2005,"05",41.8800010681152,13.2049999237061
"4722",-85.4,42.4,"KBS",2005,"06",111.5,23.3450012207031
"4723",-85.4,42.4,"KBS",2005,"07",160.860000610352,23.3300018310547
"4724",-85.4,42.4,"KBS",2005,"08",17.9500007629395,22.6749992370605
"4725",-85.4,42.4,"KBS",2005,"09",63.7099990844727,19.8600006103516
"4726",-85.4,42.4,"KBS",2005,"10",4.84999990463257,11.7799997329712
"4727",-85.4,42.4,"KBS",2005,"11",94.4199981689453,5.63499975204468
"4728",-85.4,42.4,"KBS",2005,"12",61.75,-3.88499999046326
"4729",-85.4,42.4,"KBS",2006,"01",112.769996643066,1.5
"4730",-85.4,42.4,"KBS",2006,"02",46.2400016784668,-2.48499989509583
"4731",-85.4,42.4,"KBS",2006,"03",83.6399993896484,2.34500002861023
"4732",-85.4,42.4,"KBS",2006,"04",61.8499984741211,11.0400009155273
"4733",-85.4,42.4,"KBS",2006,"05",148.050003051758,14.6500005722046
"4734",-85.4,42.4,"KBS",2006,"06",46.310001373291,20.1000003814697
"4735",-85.4,42.4,"KBS",2006,"07",80.6999969482422,23.3349990844727
"4736",-85.4,42.4,"KBS",2006,"08",125.110000610352,22.0450000762939
"4737",-85.4,42.4,"KBS",2006,"09",89.4300003051758,15.9050006866455
"4738",-85.4,42.4,"KBS",2006,"10",127.680000305176,9.11999988555908
"4739",-85.4,42.4,"KBS",2006,"11",88.2200012207031,5.71499967575073
"4740",-85.4,42.4,"KBS",2006,"12",84.0899963378906,1.63000011444092
"4741",-85.4,42.4,"KBS",2007,"01",104.559997558594,-1.5699999332428
"4742",-85.4,42.4,"KBS",2007,"02",34.8800010681152,-7.19999980926514
"4743",-85.4,42.4,"KBS",2007,"03",71.3000030517578,5.51999998092651
"4744",-85.4,42.4,"KBS",2007,"04",85.8899993896484,8.40999984741211
"4745",-85.4,42.4,"KBS",2007,"05",61.5,18.2950000762939
"4746",-85.4,42.4,"KBS",2007,"06",45.5200004577637,22.2199993133545
"4747",-85.4,42.4,"KBS",2007,"07",19.75,22.625
"4748",-85.4,42.4,"KBS",2007,"08",148.710006713867,22.6700000762939
"4749",-85.4,42.4,"KBS",2007,"09",44.3400001525879,18.4750003814697
"4750",-85.4,42.4,"KBS",2007,"10",117.900001525879,14.1949996948242
"4751",-85.4,42.4,"KBS",2007,"11",50.7299995422363,3.68999981880188
"4752",-85.4,42.4,"KBS",2007,"12",69.629997253418,-2.23499989509583
"4753",-85.4,42.4,"KBS",2008,"01",113.599998474121,-2.76999998092651
"4754",-85.4,42.4,"KBS",2008,"02",89.4400024414062,-4.8600001335144
"4755",-85.4,42.4,"KBS",2008,"03",45.2299995422363,0.964999914169312
"4756",-85.4,42.4,"KBS",2008,"04",69.3000030517578,11.3549995422363
"4757",-85.4,42.4,"KBS",2008,"05",53.4799995422363,14.2600002288818
"4758",-85.4,42.4,"KBS",2008,"06",146.979995727539,21.3299999237061
"4759",-85.4,42.4,"KBS",2008,"07",156.979995727539,22.7200012207031
"4760",-85.4,42.4,"KBS",2008,"08",21.7900009155273,21.8050003051758
"4761",-85.4,42.4,"KBS",2008,"09",348,18.7350006103516
"4762",-85.4,42.4,"KBS",2008,"10",93.0999984741211,10.2999992370605
"4763",-85.4,42.4,"KBS",2008,"11",41.7299995422363,3.86500024795532
"4764",-85.4,42.4,"KBS",2008,"12",117.699996948242,-3.34999990463257
"4765",-85.4,42.4,"KBS",2009,"01",74.8000030517578,-8.1899995803833
"4766",-85.4,42.4,"KBS",2009,"02",78.7099990844727,-1.67500007152557
"4767",-85.4,42.4,"KBS",2009,"03",90.9000015258789,4.32999992370605
"4768",-85.4,42.4,"KBS",2009,"04",137.529998779297,9.56500053405762
"4769",-85.4,42.4,"KBS",2009,"05",72.5999984741211,15.5049991607666
"4770",-85.4,42.4,"KBS",2009,"06",117.470001220703,19.7099990844727
"4771",-85.4,42.4,"KBS",2009,"07",13.7700004577637,19.9799995422363
"4772",-85.4,42.4,"KBS",2009,"08",182.949996948242,21.0949993133545
"4773",-85.4,42.4,"KBS",2009,"09",35.1100006103516,17.3600006103516
"4774",-85.4,42.4,"KBS",2009,"10",153.649993896484,9.02499961853027
"4775",-85.4,42.4,"KBS",2009,"11",25.3199996948242,7.06500005722046
"4776",-85.4,42.4,"KBS",2009,"12",49.75,-2.59999990463257
"4777",-85.4,42.4,"KBS",2010,"01",21.2800006866455,-4.18499994277954
"4778",-85.4,42.4,"KBS",2010,"02",45.310001373291,-3.63500022888184
"4779",-85.4,42.4,"KBS",2010,"03",27.7700004577637,5.09499979019165
"4780",-85.4,42.4,"KBS",2010,"04",75.6699981689453,12.7950000762939
"4781",-85.4,42.4,"KBS",2010,"05",136.169998168945,16.4699993133545
"4782",-85.4,42.4,"KBS",2010,"06",215.339996337891,20.6749992370605
"4783",-85.4,42.4,"KBS",2010,"07",135.160003662109,23.7799987792969
"4784",-85.4,42.4,"KBS",2010,"08",55.7700004577637,22.9949989318848
"4785",-85.4,42.4,"KBS",2010,"09",95.6500015258789,17.8649997711182
"4786",-85.4,42.4,"KBS",2010,"10",47.5699996948242,12.6850004196167
"4787",-85.4,42.4,"KBS",2010,"11",45.25,5.23000001907349
"4788",-85.4,42.4,"KBS",2010,"12",29.9599990844727,-4.17000007629395
"4789",-85.4,42.4,"KBS",2011,"01",38.439998626709,-6.19000005722046
"4790",-85.4,42.4,"KBS",2011,"02",47.2999992370605,-3.57000017166138
"4791",-85.4,42.4,"KBS",2011,"03",74.5999984741211,1.11499989032745
"4792",-85.4,42.4,"KBS",2011,"04",167.470001220703,8.06500053405762
"4793",-85.4,42.4,"KBS",2011,"05",167.309997558594,15.9499998092651
"4794",-85.4,42.4,"KBS",2011,"06",54.2299995422363,21.1450004577637
"4795",-85.4,42.4,"KBS",2011,"07",201.830001831055,24.7400016784668
"4796",-85.4,42.4,"KBS",2011,"08",93.4700012207031,21.7100009918213
"4797",-85.4,42.4,"KBS",2011,"09",80.1100006103516,16.4749984741211
"4798",-85.4,42.4,"KBS",2011,"10",88.8600006103516,11.4000005722046
"4799",-85.4,42.4,"KBS",2011,"11",99.8000030517578,6.875
"4800",-85.4,42.4,"KBS",2011,"12",82.4400024414062,1.34500014781952
"4801",-85.4,42.4,"KBS",2012,"01",81.5100021362305,-1.56499993801117
"4802",-85.4,42.4,"KBS",2012,"02",44.4300003051758,-0.25
"4803",-85.4,42.4,"KBS",2012,"03",79.4700012207031,10.6049995422363
"4804",-85.4,42.4,"KBS",2012,"04",82.8600006103516,9.13000011444092
"4805",-85.4,42.4,"KBS",2012,"05",37.2000007629395,17.3950004577637
"4806",-85.4,42.4,"KBS",2012,"06",41.0499992370605,21.2799987792969
"4807",-85.4,42.4,"KBS",2012,"07",48.7000007629395,25.9600009918213
"4808",-85.4,42.4,"KBS",2012,"08",72.0899963378906,21.1700000762939
"4809",-85.4,42.4,"KBS",2012,"09",59.0200004577637,17.2549991607666
"4810",-85.4,42.4,"KBS",2012,"10",136.229995727539,10.4099998474121
"4811",-85.4,42.4,"KBS",2012,"11",8.76000022888184,3.51500034332275
"4812",-85.4,42.4,"KBS",2012,"12",89.9300003051758,1.69000005722046
"4813",-85.4,42.4,"KBS",2013,"01",78.7399978637695,-2.28000020980835
"4814",-85.4,42.4,"KBS",2013,"02",52.9300003051758,-4.34000015258789
"4815",-85.4,42.4,"KBS",2013,"03",25.2199993133545,-0.404999971389771
"4816",-85.4,42.4,"KBS",2013,"04",195.490005493164,7.68499994277954
"4817",-85.4,42.4,"KBS",2013,"05",120.339996337891,17.5149993896484
"4818",-85.4,42.4,"KBS",2013,"06",127.599998474121,20.3799991607666
"4819",-85.4,42.4,"KBS",2013,"07",94.4899978637695,22.185001373291
"4820",-85.4,42.4,"KBS",2013,"08",145.429992675781,20.4099998474121
"4821",-85.4,42.4,"KBS",2013,"09",25.5699996948242,17.5299987792969
"4822",-85.4,42.4,"KBS",2013,"10",99.0500030517578,11.5150003433228
"4823",-85.4,42.4,"KBS",2013,"11",107.769996643066,3.36500000953674
"4824",-85.4,42.4,"KBS",2013,"12",66.1500015258789,-3.20500016212463
"4825",-85.4,42.4,"KBS",2014,"01",64.1399993896484,-9.05500030517578
"4826",-85.4,42.4,"KBS",2014,"02",67.8899993896484,-7.57000017166138
"4827",-85.4,42.4,"KBS",2014,"03",50.7200012207031,-3.49499988555908
"4828",-85.4,42.4,"KBS",2014,"04",92.8600006103516,8.71500015258789
"4829",-85.4,42.4,"KBS",2014,"05",111.940002441406,15.1599998474121
"4830",-85.4,42.4,"KBS",2014,"06",169.009994506836,21.3549995422363
"4831",-85.4,42.4,"KBS",2014,"07",128.820007324219,19.7600002288818
"4832",-85.4,42.4,"KBS",2014,"08",86.0599975585938,21.1800003051758
"4833",-85.4,42.4,"KBS",2014,"09",76.9599990844727,16.939998626709
"4834",-85.4,42.4,"KBS",2014,"10",101.180000305176,10.4650001525879
"4835",-85.4,42.4,"KBS",2014,"11",90.8199996948242,1.29499995708466
"4836",-85.4,42.4,"KBS",2014,"12",36.7900009155273,0.575000047683716
"4837",-85.4,42.4,"KBS",2015,"01",50.8400001525879,-6.125
"4838",-85.4,42.4,"KBS",2015,"02",43.3899993896484,-10.335000038147
"4839",-85.4,42.4,"KBS",2015,"03",12.4399995803833,0.210000038146973
"4840",-85.4,42.4,"KBS",2015,"04",67.5500030517578,9.19000053405762
"4841",-85.4,42.4,"KBS",2015,"05",142.029998779297,16.9050006866455
"4842",-85.4,42.4,"KBS",2015,"06",207.770004272461,19.6100006103516
"4843",-85.4,42.4,"KBS",2015,"07",137.009994506836,21.1400012969971
"4844",-85.4,42.4,"KBS",2015,"08",91.6699981689453,20.9400005340576
"4845",-85.4,42.4,"KBS",2015,"09",49.7299995422363,19.8450012207031
"4846",-85.4,42.4,"KBS",2015,"10",52.6199989318848,11.4340009689331
"4847",-85.4,42.4,"KBS",2015,"11",74.1999969482422,7.06400012969971
"4848",-85.4,42.4,"KBS",2015,"12",80.5029983520508,4.30900001525879
"4849",-85.4,42.4,"KBS",2016,"01",34.8790016174316,-3.55000019073486
"4850",-85.4,42.4,"KBS",2016,"02",45.0960006713867,-1.44500005245209
"4851",-85.4,42.4,"KBS",2016,"03",96.6699981689453,5.07000017166138
"4852",-85.4,42.4,"KBS",2016,"04",93.6689987182617,8.97000026702881
"4853",-85.4,42.4,"KBS",2016,"05",100.807998657227,14.8250007629395
"4854",-85.4,42.4,"KBS",2016,"06",44.2070007324219,21.0900001525879
"4855",-85.4,42.4,"KBS",2016,"07",138.912994384766,22.8500003814697
"4856",-85.4,42.4,"KBS",2016,"08",204.15299987793,23.2910003662109
"4857",-85.4,42.4,"KBS",2016,"09",72.5469970703125,19.4090003967285
"4858",-85.4,42.4,"KBS",2016,"10",99.3629989624023,13.8160009384155
"4859",-85.4,42.4,"KBS",2016,"11",54.757999420166,7.45500040054321
"4860",-85.4,42.4,"KBS",2016,"12",76.8339996337891,-2.33100008964539
"3565",-96.58,39.09,"KNZ",1990,"01",29.0400009155273,3.01500010490417
"3566",-96.58,39.09,"KNZ",1990,"02",34.2099990844727,2.50999999046326
"3567",-96.58,39.09,"KNZ",1990,"03",95.8899993896484,7.91499996185303
"3568",-96.58,39.09,"KNZ",1990,"04",24.0900001525879,11.4450006484985
"3569",-96.58,39.09,"KNZ",1990,"05",113.480003356934,15.6899995803833
"3570",-96.58,39.09,"KNZ",1990,"06",119.580001831055,24.2900009155273
"3571",-96.58,39.09,"KNZ",1990,"07",116.160003662109,25.7250003814697
"3572",-96.58,39.09,"KNZ",1990,"08",144.960006713867,24.560001373291
"3573",-96.58,39.09,"KNZ",1990,"09",18.25,22.7649993896484
"3574",-96.58,39.09,"KNZ",1990,"10",28.8600006103516,13.7950000762939
"3575",-96.58,39.09,"KNZ",1990,"11",55.0299987792969,9.80000019073486
"3576",-96.58,39.09,"KNZ",1990,"12",16.9500007629395,-1.39499998092651
"3577",-96.58,39.09,"KNZ",1991,"01",14.6700000762939,-4.89000034332275
"3578",-96.58,39.09,"KNZ",1991,"02",0.319999992847443,4.77500009536743
"3579",-96.58,39.09,"KNZ",1991,"03",49.310001373291,8.71500015258789
"3580",-96.58,39.09,"KNZ",1991,"04",109.26000213623,14.0599994659424
"3581",-96.58,39.09,"KNZ",1991,"05",117.819999694824,19.5399990081787
"3582",-96.58,39.09,"KNZ",1991,"06",77.2900009155273,24.5
"3583",-96.58,39.09,"KNZ",1991,"07",43.3499984741211,26.7949981689453
"3584",-96.58,39.09,"KNZ",1991,"08",57.1699981689453,25.1399993896484
"3585",-96.58,39.09,"KNZ",1991,"09",42.4199981689453,20.6900005340576
"3586",-96.58,39.09,"KNZ",1991,"10",27.2399997711182,14.7600002288818
"3587",-96.58,39.09,"KNZ",1991,"11",78.8099975585938,2.38499999046326
"3588",-96.58,39.09,"KNZ",1991,"12",44.9599990844727,2.31500005722046
"3589",-96.58,39.09,"KNZ",1992,"01",36.3600006103516,2.39499974250793
"3590",-96.58,39.09,"KNZ",1992,"02",21.0400009155273,4.96500015258789
"3591",-96.58,39.09,"KNZ",1992,"03",91.1100006103516,8.74499988555908
"3592",-96.58,39.09,"KNZ",1992,"04",21,12.1000003814697
"3593",-96.58,39.09,"KNZ",1992,"05",38,17.2000007629395
"3594",-96.58,39.09,"KNZ",1992,"06",119.129997253418,19.9850006103516
"3595",-96.58,39.09,"KNZ",1992,"07",288.890014648438,23.9799995422363
"3596",-96.58,39.09,"KNZ",1992,"08",58.0299987792969,21.8350009918213
"3597",-96.58,39.09,"KNZ",1992,"09",87.7600021362305,20.2099990844727
"3598",-96.58,39.09,"KNZ",1992,"10",61.1399993896484,13.6350002288818
"3599",-96.58,39.09,"KNZ",1992,"11",106.300003051758,3.78500008583069
"3600",-96.58,39.09,"KNZ",1992,"12",47.6100006103516,0.224999904632568
"3601",-96.58,39.09,"KNZ",1993,"01",30.9200000762939,-4.28999996185303
"3602",-96.58,39.09,"KNZ",1993,"02",27.8500003814697,-1.81500005722046
"3603",-96.58,39.09,"KNZ",1993,"03",74.2200012207031,4.45499992370605
"3604",-96.58,39.09,"KNZ",1993,"04",76.5299987792969,9.63500022888184
"3605",-96.58,39.09,"KNZ",1993,"05",245.419998168945,16.7299995422363
"3606",-96.58,39.09,"KNZ",1993,"06",151.350006103516,21.7100009918213
"3607",-96.58,39.09,"KNZ",1993,"07",370.510009765625,24.9449996948242
"3608",-96.58,39.09,"KNZ",1993,"08",139.979995727539,25.3699989318848
"3609",-96.58,39.09,"KNZ",1993,"09",93.629997253418,17.4549999237061
"3610",-96.58,39.09,"KNZ",1993,"10",24.2399997711182,12.4799995422363
"3611",-96.58,39.09,"KNZ",1993,"11",24.0200004577637,3.78000020980835
"3612",-96.58,39.09,"KNZ",1993,"12",22.1599998474121,1.77999997138977
"3613",-96.58,39.09,"KNZ",1994,"01",8.21000003814697,-2.70500016212463
"3614",-96.58,39.09,"KNZ",1994,"02",11.7200002670288,-1.55999994277954
"3615",-96.58,39.09,"KNZ",1994,"03",8.60000038146973,8.09500026702881
"3616",-96.58,39.09,"KNZ",1994,"04",99.8899993896484,12.6099996566772
"3617",-96.58,39.09,"KNZ",1994,"05",57.4900016784668,17.6450004577637
"3618",-96.58,39.09,"KNZ",1994,"06",127.980003356934,24.1100006103516
"3619",-96.58,39.09,"KNZ",1994,"07",116.5,23.814998626709
"3620",-96.58,39.09,"KNZ",1994,"08",78.4499969482422,24.6399993896484
"3621",-96.58,39.09,"KNZ",1994,"09",18.9899997711182,19.9349994659424
"3622",-96.58,39.09,"KNZ",1994,"10",40.4799995422363,14.6949996948242
"3623",-96.58,39.09,"KNZ",1994,"11",48.9300003051758,7.21499967575073
"3624",-96.58,39.09,"KNZ",1994,"12",38.3600006103516,2.0550000667572
"3625",-96.58,39.09,"KNZ",1995,"01",25.9099998474121,-2.09999990463257
"3626",-96.58,39.09,"KNZ",1995,"02",9.97999954223633,3.09500002861023
"3627",-96.58,39.09,"KNZ",1995,"03",110.919998168945,6.51000022888184
"3628",-96.58,39.09,"KNZ",1995,"04",82.9499969482422,10.5200004577637
"3629",-96.58,39.09,"KNZ",1995,"05",341.670013427734,14.4699993133545
"3630",-96.58,39.09,"KNZ",1995,"06",120.120002746582,21.5249996185303
"3631",-96.58,39.09,"KNZ",1995,"07",91.8099975585938,25.6399993896484
"3632",-96.58,39.09,"KNZ",1995,"08",99.4800033569336,26.435001373291
"3633",-96.58,39.09,"KNZ",1995,"09",86.9499969482422,19.0149993896484
"3634",-96.58,39.09,"KNZ",1995,"10",10.3800001144409,13.8850002288818
"3635",-96.58,39.09,"KNZ",1995,"11",13.0900001525879,4.49000024795532
"3636",-96.58,39.09,"KNZ",1995,"12",14.5799999237061,-0.575000047683716
"3637",-96.58,39.09,"KNZ",1996,"01",8.97999954223633,-3.65500020980835
"3638",-96.58,39.09,"KNZ",1996,"02",4.51999998092651,1.51999998092651
"3639",-96.58,39.09,"KNZ",1996,"03",47.0999984741211,3.06500005722046
"3640",-96.58,39.09,"KNZ",1996,"04",29.8199996948242,11.914999961853
"3641",-96.58,39.09,"KNZ",1996,"05",173.979995727539,18.3199996948242
"3642",-96.58,39.09,"KNZ",1996,"06",112.819999694824,23.6849994659424
"3643",-96.58,39.09,"KNZ",1996,"07",91.6900024414062,24.6300010681152
"3644",-96.58,39.09,"KNZ",1996,"08",124.150001525879,23.435001373291
"3645",-96.58,39.09,"KNZ",1996,"09",96.5999984741211,18.4449996948242
